NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_97	TRIP13	13273	-2.8518190383911133	-0.6722384	Yes	
row_98	SPAG5	13279	-2.8562376499176025	-0.6672746	Yes	
row_99	TOP2A	13282	-2.8578872680664062	-0.6621078	Yes	
row_100	HMMR	13289	-2.8741455078125	-0.6571775	Yes	
row_101	MCM5	13318	-2.9045684337615967	-0.65365714	Yes	
row_102	CIT	13323	-2.911771059036255	-0.64852375	Yes	
row_103	POLD3	13333	-2.919015407562256	-0.64371014	Yes	
row_104	CDKN1B	13389	-2.9834158420562744	-0.6418432	Yes	
row_105	PRIM2	13411	-2.996981382369995	-0.6376849	Yes	
row_106	CDKN2C	13457	-3.0480635166168213	-0.63503146	Yes	
row_107	SPC25	13513	-3.106489658355713	-0.63293624	Yes	
row_108	GINS3	13516	-3.107917547225952	-0.6273058	Yes	
row_109	CENPE	13529	-3.1273982524871826	-0.6223057	Yes	
row_110	PLK4	13564	-3.166534662246704	-0.61869943	Yes	
row_111	DLGAP5	13583	-3.188479423522949	-0.613986	Yes	
row_112	MCM4	13596	-3.2002570629119873	-0.6088508	Yes	
row_113	GINS1	13627	-3.248599052429199	-0.60482574	Yes	
row_114	TACC3	13646	-3.277095079421997	-0.5999479	Yes	
row_115	HMGA1	13671	-3.308124542236328	-0.59541255	Yes	
row_116	UBE2S	13673	-3.3095645904541016	-0.58934146	Yes	
row_117	RNASEH2A	13701	-3.3422634601593018	-0.5849427	Yes	
row_118	MCM2	13714	-3.367718458175659	-0.5794969	Yes	
row_119	MCM6	13727	-3.384777307510376	-0.57401955	Yes	
row_120	ESPL1	13733	-3.3952455520629883	-0.56805617	Yes	
row_121	RPA2	13802	-3.4789621829986572	-0.56613666	Yes	
row_122	HELLS	13838	-3.5192811489105225	-0.5619428	Yes	
row_123	PSIP1	13853	-3.552799940109253	-0.55628717	Yes	
row_124	PRDX4	13913	-3.6396560668945312	-0.5534698	Yes	
row_125	TMPO	13948	-3.702791929244995	-0.54886895	Yes	
row_126	UNG	13972	-3.756544589996338	-0.5434353	Yes	
row_127	TIMELESS	13976	-3.763788938522339	-0.5366551	Yes	
row_128	USP1	14002	-3.8150739669799805	-0.53124624	Yes	
row_129	CDK4	14036	-3.874389171600342	-0.52626055	Yes	
row_130	CCNE1	14059	-3.9159624576568604	-0.52046454	Yes	
row_131	POLE4	14071	-3.936347246170044	-0.5138976	Yes	
row_132	DCLRE1B	14096	-3.979579210281372	-0.50811696	Yes	
row_133	PA2G4	14125	-4.029326438903809	-0.50251067	Yes	
row_134	SPC24	14165	-4.106019973754883	-0.49749532	Yes	
row_135	ASF1B	14170	-4.117404937744141	-0.49012598	Yes	
row_136	CDK1	14217	-4.204923629760742	-0.48539382	Yes	
row_137	KIF4A	14220	-4.209598064422607	-0.4777202	Yes	
row_138	CDKN3	14221	-4.2118353843688965	-0.46990916	Yes	
row_139	MCM3	14255	-4.267348289489746	-0.46419472	Yes	
row_140	HN1	14269	-4.28611946105957	-0.45711237	Yes	
row_141	H2AFX	14294	-4.359133243560791	-0.45062783	Yes	
row_142	CDC20	14308	-4.403000354766846	-0.44332874	Yes	
row_143	KPNA2	14320	-4.4283223152160645	-0.43584937	Yes	
row_144	CHEK1	14343	-4.46872615814209	-0.42902827	Yes	
row_145	XRCC6	14349	-4.477223873138428	-0.4210583	Yes	
row_146	NOP56	14351	-4.4821248054504395	-0.41281265	Yes	
row_147	RANBP1	14374	-4.529629230499268	-0.4058786	Yes	
row_148	RFC2	14407	-4.59495210647583	-0.39948994	Yes	
row_149	RACGAP1	14428	-4.649081707000732	-0.39220104	Yes	
row_150	TBRG4	14432	-4.665030002593994	-0.38374949	Yes	
row_151	SUV39H1	14447	-4.709815979003906	-0.37594804	Yes	
row_152	CKS1B	14497	-4.817488670349121	-0.3702798	Yes	
row_153	KIF22	14510	-4.8452959060668945	-0.36209378	Yes	
row_154	RBBP7	14519	-4.863795757293701	-0.35360685	Yes	
row_155	POLA2	14533	-4.911606788635254	-0.34536454	Yes	
row_156	CCNB2	14565	-5.010265827178955	-0.338139	Yes	
row_157	RAD51AP1	14593	-5.064140796661377	-0.33054695	Yes	
row_158	MAD2L1	14599	-5.0931196212768555	-0.32143477	Yes	
row_159	DUT	14609	-5.111049175262451	-0.31255594	Yes	
row_160	CDCA3	14637	-5.1847686767578125	-0.30474016	Yes	
row_161	PLK1	14661	-5.258687496185303	-0.2965207	Yes	
row_162	POLD2	14662	-5.260095119476318	-0.2867656	Yes	
row_163	E2F8	14672	-5.2944655418396	-0.2775466	Yes	
row_164	NME1	14678	-5.310613632202148	-0.2680311	Yes	
row_165	PTTG1	14683	-5.331019401550293	-0.25841108	Yes	
row_166	KIF2C	14685	-5.3384013175964355	-0.24857739	Yes	
row_167	CKS2	14693	-5.359085559844971	-0.23910527	Yes	
row_168	TIPIN	14747	-5.550130367279053	-0.23234491	Yes	
row_169	SNRPB	14754	-5.567361354827881	-0.22241989	Yes	
row_170	MXD3	14757	-5.574612617492676	-0.2122148	Yes	
row_171	SLBP	14763	-5.60697078704834	-0.20214966	Yes	
row_172	CDKN2A	14775	-5.647871494293213	-0.19240858	Yes	
row_173	PHF5A	14789	-5.7174248695373535	-0.18267183	Yes	
row_174	POP7	14793	-5.7275071144104	-0.17224984	Yes	
row_175	DEPDC1	14824	-5.91755485534668	-0.16327505	Yes	
row_176	BIRC5	14864	-6.106558322906494	-0.15454961	Yes	
row_177	DCTPP1	14868	-6.117957592010498	-0.14340352	Yes	
row_178	TK1	14890	-6.297877311706543	-0.1331235	Yes	
row_179	UBE2T	14895	-6.3487162590026855	-0.12161611	Yes	
row_180	CHEK2	14896	-6.35323429107666	-0.109833725	Yes	
row_181	DCK	14911	-6.449070453643799	-0.09880675	Yes	
row_182	MELK	14942	-6.7350687980651855	-0.08831583	Yes	
row_183	AK2	14950	-6.78497314453125	-0.07619933	Yes	
row_184	AURKB	14962	-6.867823123931885	-0.064195804	Yes	
row_185	PCNA	14968	-6.914867877960205	-0.051705103	Yes	
row_186	CENPM	14971	-6.9377546310424805	-0.038971998	Yes	
row_187	TCF19	14972	-6.938429832458496	-0.026104337	Yes	
row_188	MTHFD2	14982	-7.039364337921143	-0.013649366	Yes	
row_189	HMGB2	14998	-7.265256404876709	-0.0011753882	Yes	
row_190	H2AFZ	15020	-7.606273651123047	0.011531103	Yes	
